District,Category,Bedrooms,Livingrooms,Bathrooms,Furnished,Kitechen,Garage,Elevator,AC,Price,Region,floor_number,AGE
شقة للإيجار في شارع الامير تركي بن عبدالعزيز الثاني ، حي المروج ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,yes,45000.0,North,1.0,5.0
شقة للإيجار في شارع ابن الرومي ، حي السليمانية ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,yes,70000.0,North,1.0,1.0
شقة للإيجار في الرياض ، حي النزهة ، الرياض,family,4.0,2.0,4,no,yes,no,no,no,70000.0,North,1.0,1.0
شقة للإيجار في شارع سيدة الرؤساء ، حي العليا ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,30000.0,North,2.0,4.0
شقة للإيجار في شارع رقم 474 ، حي الملقا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,26000.0,North,3.0,12.0
شقة للإيجار في حي الياسمين ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,yes,yes,70000.0,North,2.0,4.0
شقة للإيجار في شارع علي بن سعيد ، حي حطين ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,no,63000.0,North,3.0,2.0
شقة للإيجار في شارع رقم 563 ، حي النرجس ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,yes,yes,yes,80000.0,North,2.0,4.0
شقة للإيجار في شارع المعالي ، حي العقيق ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,yes,35000.0,North,3.0,4.0
شقة للإيجار في شارع بن جواد ، حي العقيق ، الرياض ، الرياض,family,4.0,2.0,4,no,yes,no,no,no,90000.0,North,1.0,1.0
شقة للإيجار في حي الياسمين ، الرياض ، الرياض,family,4.0,1.0,4,no,yes,no,yes,yes,65000.0,North,1.0,8.0
شقة للإيجار في شارع ابي بكر الصديق ، حي الواحة ، الرياض ، الرياض,family,2.0,2.0,2,no,yes,no,no,no,30000.0,North,2.0,4.0
شقة للإيجار في شارع رقم 237 ، حي النرجس ، الرياض ، الرياض,family,4.0,1.0,5,no,yes,no,no,no,70000.0,North,2.0,1.0
شقة للإيجار في شارع الشيخ عبدالله المخضوب ، حي الفلاح ، الرياض,family,1.0,1.0,1,no,yes,no,no,yes,18000.0,North,1.0,4.0
شقة للإيجار في حي ، طريق الأمير محمد بن سعد بن عبدالعزيز ، حي القيروان ، الرياض ، الرياض,family,5.0,2.0,5,yes,yes,no,yes,yes,57000.0,North,1.0,1.0
شقة للإيجار في حي ، شارع الشيخ عبدالله بن جبرين ، حي القيروان ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,yes,no,yes,115000.0,North,1.0,1.0
شقة للإيجار في حي ، شارع ربيعه بن عامر بن بجاد ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,34000.0,North,2.0,2.0
شقة للإيجار في حي ، شارع عبدالرحمن بن خميس ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,25000.0,North,3.0,1.0
شقة للإيجار في حي النرجس ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,yes,49500.0,North,3.0,1.0
شقة للإيجار في شارع احمد الداغستاني ، حي النرجس ، الرياض ، الرياض,family,3.0,2.0,3,no,yes,no,yes,yes,89000.0,North,1.0,4.0
شقة للإيجار في حي ، شارع العلمين ، حي الملك عبدالله ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,yes,yes,69000.0,North,1.0,1.0
شقة للإيجار في شارع عبدالله بن شهيوين ، حي العقيق ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,35000.0,North,2.0,7.0
شقة للإيجار في شارع الحكيم القاضي ، حي الملقا ، الرياض ، الرياض,family,5.0,1.0,3,no,yes,no,no,yes,120000.0,North,2.0,1.0
شقة للإيجار في حي ، شارع الامير سعود بن عبدالله بن جلوي ، حي العارض ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,yes,75000.0,North,1.0,4.0
شقة للإيجار في شارع الخيالة ، حي الياسمين ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,yes,yes,yes,30000.0,North,1.0,2.0
شقة للإيجار في شارع ارجوان ، حي الملقا ، الرياض ، الرياض,family,3.0,1.0,3,yes,yes,no,yes,yes,120000.0,North,1.0,1.0
شقة للإيجار في شارع الأقطار ، حي الملقا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,27000.0,North,3.0,4.0
شقة للإيجار في شارع رقم 68 ، حي الملقا ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,yes,yes,70000.0,North,2.0,1.0
شقة للإيجار في شارع عبدالعزيز الدراوردي ، حي العارض ، الرياض ، الرياض,family,4.0,2.0,4,no,yes,no,no,yes,30000.0,North,2.0,2.0
شقة للإيجار في شارع رقم 378 ، حي النرجس ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,yes,yes,20000.0,North,2.0,6.0
شقة للإيجار في شارع الأمير فيصل بن عبدالله بن عبدالرحمن ، حي حطين ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,yes,yes,62000.0,North,1.0,1.0
شقة للإيجار في شارع محمد حسين فلمبان ، حي النرجس ، الرياض ، الرياض,family,4.0,1.0,3,no,no,no,no,no,37000.0,North,2.0,1.0
شقة للإيجار في شارع اياس بن عمرو ، حي السليمانية ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,yes,45000.0,North,2.0,3.0
شقة للإيجار في شارع وادي الزرقاء ، حي الندى ، الرياض ، الرياض,family,3.0,1.0,3,yes,yes,no,no,yes,130000.0,North,1.0,1.0
شقة للإيجار في شارع الأماسي ، حي الملقا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,30000.0,North,2.0,10.0
شقة للإيجار في حي الياسمين ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,37000.0,North,3.0,1.0
شقة للإيجار في شارع الامير عبدالله بن سعود بن عبدالله صنيتان ، حي الصحافة ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,yes,37000.0,North,2.0,5.0
شقة للإيجار في حي الياسمين ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,yes,47000.0,North,1.0,1.0
شقة للإيجار في طريق الأمير سلطان بن عبدالعزيز ، حي السليمانية ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,29000.0,North,2.0,15.0
شقة للإيجار في حي النرجس ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,yes,40000.0,North,2.0,1.0
شقة للإيجار في شارع ابن الشجري ، حي القيروان ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,yes,yes,60000.0,North,1.0,4.0
شقة للإيجار في شارع اللؤلؤه ، حي العارض ، الرياض ، الرياض,singal,3.0,1.0,2,no,yes,no,no,yes,35000.0,North,1.0,6.0
شقة للإيجار في شارع المهراس ، حي النرجس ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,35000.0,North,2.0,1.0
شقة للإيجار في شارع اياس بن عمرو ، حي السليمانية ، الرياض ، الرياض,family,5.0,1.0,3,no,yes,no,no,no,45000.0,North,2.0,10.0
شقة للإيجار في شارع عبدالستار الدهلوي ، حي القيروان ، الرياض ، الرياض,singal,1.0,1.0,1,no,no,no,yes,yes,20000.0,North,2.0,4.0
شقة للإيجار في شارع الأمير سلمان بن محمد بن سعود ، حي الصحافة ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,30000.0,North,2.0,8.0
شقة للإيجار في شارع صيدون ، حي حطين ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,42000.0,North,2.0,4.0
شقة للإيجار في شارع الحسن بن الهيثم ، حي النرجس ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,yes,40000.0,North,2.0,1.0
شقة للإيجار في حي ، شارع محمد بن علي الحنفي ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,26000.0,North,3.0,5.0
شقة للإيجار في شارع علي المفتي ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,28000.0,North,3.0,1.0
شقة للإيجار في شارع مالك بن انس ، حي النرجس ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,yes,45000.0,North,1.0,3.0
شقة للإيجار في شارع رقم 177 ، حي النرجس ، الرياض ، الرياض,family,4.0,1.0,5,no,yes,yes,yes,yes,80000.0,North,2.0,1.0
شقة للإيجار في شارع الحسين بن علي ، حي التعاون ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,25000.0,North,2.0,3.0
شقة للإيجار في شارع الوفاء ، حي الملقا ، الرياض ، الرياض,family,3.0,1.0,3,no,no,no,no,yes,88000.0,North,1.0,1.0
شقة للإيجار في شارع الاقتصاد ، حي النرجس ، الرياض ، الرياض,family,2.0,1.0,1,no,yes,no,yes,yes,28000.0,North,1.0,1.0
شقة للإيجار في شارع الأماسي ، حي الملقا ، الرياض ، الرياض,family,2.0,1.0,1,no,yes,no,yes,yes,29000.0,North,2.0,3.0
شقة للإيجار في حي الياسمين ، الرياض ، الرياض,family,3.0,2.0,3,no,yes,yes,yes,yes,85000.0,North,1.0,1.0
شقة للإيجار في شارع رقم 375 ، حي النرجس ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,yes,yes,33000.0,North,2.0,3.0
شقة للإيجار في العيينة ، الدرعية,family,4.0,1.0,2,yes,yes,no,no,yes,15000.0,North,2.0,7.0
شقة للإيجار في حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,25000.0,North,3.0,2.0
شقة للإيجار في شارع طارق بن شهاب ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,32000.0,North,3.0,4.0
شقة للإيجار في شارع عوف بن عبدالله بن الاحمر ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,yes,yes,no,no,yes,40000.0,North,2.0,1.0
شقة للإيجار في شارع عبدالله الخرجي ، حي الملقا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,33000.0,North,2.0,3.0
شقة للإيجار في شارع العدل ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,no,40000.0,North,2.0,1.0
شقة للإيجار في طريق الأمير محمد بن سعد بن عبدالعزيز ، حي الملقا ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,yes,yes,42000.0,North,1.0,5.0
شقة للإيجار في حي القيروان ، الرياض ، الرياض,family,4.0,1.0,4,no,yes,no,no,no,60000.0,North,2.0,4.0
شقة للإيجار في شارع عسفان ، حي النرجس ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,25000.0,North,2.0,5.0
شقة للإيجار في شارع غازي ، حي حطين ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,50000.0,North,2.0,1.0
شقة للإيجار في شارع الدهناء ، حي الملقا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,22000.0,North,3.0,1.0
شقة للإيجار في شارع عمر بن عمرو بن اياس ، حي النرجس ، الرياض ، الرياض,family,4.0,1.0,4,no,yes,no,no,yes,35000.0,North,2.0,1.0
شقة للإيجار في حي الملقا ، الرياض ، الرياض,family,2.0,1.0,1,no,yes,no,yes,yes,29000.0,North,2.0,3.0
شقة للإيجار في شارع الدهناء ، حي الملقا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,yes,yes,38000.0,North,2.0,1.0
شقة للإيجار في شارع سهل بن الحارث ، حي العقيق ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,yes,yes,25000.0,North,3.0,3.0
شقة للإيجار في العيينة ، الدرعية,family,4.0,1.0,2,no,yes,no,no,no,15000.0,North,2.0,6.0
شقة للإيجار في شارع الجيره ، حي النرجس ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,no,50000.0,North,3.0,1.0
شقة للإيجار في شارع وادي الزرقاء ، حي الندى ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,yes,no,40000.0,North,2.0,1.0
شقة للإيجار في شارع ابراهيم بن علي السقا ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,27000.0,North,2.0,1.0
شقة للإيجار في شارع البركة ، حي الفلاح ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,yes,yes,50000.0,North,2.0,10.0
شقة للإيجار في شارع سالم بن معقل ، حي النخيل ، الرياض ، الرياض,family,2.0,1.0,2,yes,yes,no,no,yes,29000.0,North,1.0,6.0
شقة للإيجار في شارع احمد البسطامي ، حي العارض ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,yes,no,yes,75000.0,North,1.0,1.0
شقة للإيجار في حي ، شارع عبدالله بن العاص ، حي العارض ، الرياض ، الرياض,family,4.0,1.0,4,no,yes,no,no,no,85000.0,North,1.0,1.0
شقة للإيجار في شارع العباس بن عبدالمطلب ، حي التعاون ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,yes,42000.0,North,2.0,4.0
شقة للإيجار في حي ، شارع ميمون بن جعفر ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,35000.0,North,3.0,4.0
شقة للإيجار في الرياض ، حي التعاون ، الرياض,family,2.0,1.0,3,no,yes,yes,yes,yes,70000.0,North,1.0,1.0
شقة للإيجار في شارع محمد بن علي الكيلاني ، حي العارض ، الرياض ، الرياض,family,5.0,1.0,5,no,yes,no,no,no,45000.0,North,2.0,1.0
شقة للإيجار في الرياض ، حي النزهة ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,25000.0,North,2.0,4.0
شقة للإيجار في شارع محمد المقدمي ، حي النفل ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,no,yes,20000.0,North,3.0,4.0
شقة للإيجار في حي حطين ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,yes,50000.0,North,2.0,3.0
شقة للإيجار في شارع الأماسي ، حي الملقا ، الرياض ، الرياض,family,2.0,1.0,1,no,yes,no,yes,yes,28000.0,North,2.0,2.0
شقة للإيجار في شارع الطبيعه ، حي النرجس ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,yes,30000.0,North,3.0,1.0
شقة للإيجار في شارع ابي بكر الصديق ، حي الوادي ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,21000.0,North,1.0,19.0
شقة للإيجار في شارع أبي سفيان بن حرب ، حي النزهة ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,yes,yes,yes,60000.0,North,2.0,1.0
شقة للإيجار في شارع اسماء بنت مالك ، حي العارض ، الرياض ، الرياض,family,3.0,1.0,2,yes,yes,no,no,yes,30000.0,North,2.0,1.0
شقة للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,2.0,3,no,yes,no,no,yes,17000.0,West,1.0,4.0
شقة للإيجار في شارع دارين ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,22000.0,West,2.0,1.0
شقة للإيجار في شارع المسمور ، حي العريجاء الغربية ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,15000.0,West,2.0,7.0
شقة للإيجار في شارع جبل الرحى ، حي العريجاء الوسطى ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,14000.0,West,3.0,5.0
شقة للإيجار في شارع ابراهيم النحال ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,20000.0,West,2.0,5.0
